ID,Tipo,Location,Baños,dia,mes,año,Fecha, M² de construcción , Precio/M² de construcción , Precio ,Cuartos,Titulo
19707382,Apartamentos,San Francisco,2,2,6,2021,6/2/2021, 108.00 ," 1,990.74 "," 215,000.00 ",3,"Apartamentos en San Francisco | PH Firenze, Apartamento en Venta, San Francisco JLH"
15384394,Apartamentos,Hato Pintado,2,11,10,2019,10/11/2019, 108.00 ," 2,000.00 "," 216,000.00 ",2,"Apartamentos en Hato Pintado | SE VENDE APTO EN LA LOMA, HATO PINTADO"
19336845,Apartamentos,San Francisco,2.5,17,4,2021,4/17/2021, 108.00 ," 2,027.77 "," 219,000.00 ",3,Apartamentos en San Francisco | Venta apartamento San Francisco
19653700,Apartamentos,Edison Park,2,26,5,2021,5/26/2021, 108.00 ," 2,027.77 "," 219,000.00 ",3,Apartamentos en Edison Park | SE VENDE HERMOSO APARTAMENTO REMODELADO EN EL MARE 600
15831913,Apartamentos,Avenida Balboa,2,16,12,2020,12/16/2020, 108.00 ," 2,037.03 "," 220,000.00 ",2,Apartamentos en Avenida Balboa | Hermoso apartamento en Element 2 habitaciones amoblado en Avenida Balboa
18978620,Apartamentos,Coco del Mar,1.5,4,3,2021,3/4/2021, 108.00 ," 2,037.03 "," 220,000.00 ",1,Apartamentos en Coco del Mar | Se vende apartamento en PH Le Mare - Coco del Mar
19551906,Apartamentos,San Francisco,2,13,5,2021,5/13/2021, 108.00 ," 2,037.03 "," 220,000.00 ",2,"Apartamentos en San Francisco | Vendo apartamento amoblado en San Francisco 108M2, 2 Parkings"
19443655,Apartamentos,Obarrio,2,30,4,2021,4/30/2021, 108.00 ," 2,083.33 "," 225,000.00 ",2,"Apartamentos en Obarrio | Venta: Apartamento 2 recámaras en PH Denovo, Obarrio"
19227818,Apartamentos,San Francisco,3,4,4,2021,4/4/2021, 108.00 ," 2,129.62 "," 230,000.00 ",3,"Apartamentos en San Francisco | Apartamento en Venta - San Francisco - Vista a la Ciudad, Mar y Parque Omar - PH Firenze Tower"
19691242,Apartamentos,Marbella,1,31,5,2021,5/31/2021, 108.00 ," 2,129.62 "," 230,000.00 ",1,Apartamentos en Marbella | SE VENDE BELLO APARTAMENTO WALDORF ASTORIA AVENIDA BALBOA
19379882,Apartamentos,Hato Pintado,2,22,4,2021,4/22/2021, 108.00 ," 2,398.14 "," 259,000.00 ",2,Apartamentos en Hato Pintado | VILLA DEL MAR
11650129,Apartamentos,Costa del Este,2,20,3,2018,3/20/2018, 108.00 ," 2,407.40 "," 260,000.00 ",2,"Apartamentos en Costa del Este | Apartamento 2 rec, 2 baños, CBE, full amoblado, Costa del Este"
18865683,Apartamentos,Via Porras,2.5,20,2,2021,2/20/2021, 108.00 ," 2,407.40 "," 260,000.00 ",2,Apartamentos en Vía Porras | Se vende o alquila apartamento en San Francisco - PH Firenze Tower
19061721,Apartamentos,Bella Vista,2,15,3,2021,3/15/2021, 108.00 ," 2,407.40 "," 260,000.00 ",3,Apartamentos en Bella Vista | Apartamento en Venta Bellavista PP21-4182
19409534,Apartamentos,El Carmen,2,26,4,2021,4/26/2021, 108.00 ," 2,407.40 "," 260,000.00 ",2,Apartamentos en El Carmen | Ph Altamira Residences - EV
19533505,Apartamentos,Bella Vista,2,11,5,2021,5/11/2021, 108.00 ," 2,407.40 "," 260,000.00 ",3,Apartamentos en Bella Vista | VENDO APARTAMENTO EN BELLA VISTA
19592998,Apartamentos,Costa del Este,2,19,5,2021,5/19/2021, 108.00 ," 2,407.40 "," 260,000.00 ",2,Apartamentos en Costa del Este | Vendo apartamento en Costa del Este
13579437,Apartamentos,Avenida Balboa,2,16,10,2020,10/16/2020, 108.00 ," 2,453.70 "," 265,000.00 ",2,"Apartamentos en Avenida Balboa | VILLA DEL MAR de 2 Recámaras | OFERTA Diciembre $265,000"
19608677,Apartamentos,Bella Vista,2,20,5,2021,5/20/2021, 108.00 ," 2,518.51 "," 272,000.00 ",2,Apartamentos en Bella Vista | Dynasty Residences Mod.F - Vista hacia Bella Vista
19722714,Apartamentos,Veracruz,1.5,3,6,2021,6/3/2021, 108.00 ," 2,638.88 "," 285,000.00 ",1,"Apartamentos en Veracruz | VENTA APARTAMENTO CASA BONITA, VERACRUZ"
19229268,Apartamentos,Albrook,3,5,4,2021,4/5/2021, 108.00 ," 2,675.92 "," 289,000.00 ",2,Apartamentos en Albrook | Se vende Apartamento en Albrook
16821490,Apartamentos,San Francisco,2,17,8,2020,8/17/2020, 108.00 ," 2,723.14 "," 294,100.00 ",2,Apartamentos en San Francisco | APARTAMENTO EN VENTA EN SAN FRANCISCO
18867349,Apartamentos,Bella Vista,2,21,2,2021,2/21/2021, 108.00 ," 2,916.66 "," 315,000.00 ",2,Apartamentos en Bella Vista | Apartamento en Venta Avenida Balboa PP20-11002
19489752,Apartamentos,Bella Vista,2,6,5,2021,5/6/2021, 108.00 ," 2,916.66 "," 315,000.00 ",2,Apartamentos en Bella Vista | Apartamento en Venta Avenida Balboa PP20-11002
18897844,Apartamentos,Veracruz,1.5,24,2,2021,2/24/2021, 107.75 ," 2,552.20 "," 275,000.00 ",1,Apartamentos en Veracruz | PH CASA BONITA - PLAYA BONITA
19597476,Apartamentos,Veracruz,1.5,19,5,2021,5/19/2021, 107.75 ," 2,645.01 "," 285,000.00 ",1,Apartamentos en Veracruz | CASA BONITA - PLAYA BONITA
16690717,Apartamentos,Panama Pacifico,1.5,23,7,2020,7/23/2020, 107.75 ," 3,443.15 "," 371,000.00 ",1,"Apartamentos en Panamá Pacifico | Apartamento en Playa Bonita Residences, PH Casa Bonita, 1 rec., 108m2"
18599202,Apartamentos,12 de Octubre,2,21,1,2021,1/21/2021, 107.70 ," 1,448.46 "," 156,000.00 ",2,Apartamentos en 12 de Octubre | SE VENDE Apartamento a estrenar - 107.70 m2
19388290,Apartamentos,Coco del Mar,2,23,4,2021,4/23/2021, 107.10 ," 1,573.29 "," 168,500.00 ",2,"Apartamentos en Coco del Mar | APARTAMENTO EN COCO DEL MAR - $168,500"
18682402,Casas,Santiago,2,31,1,2021,1/31/2021, 107.00 , 822.42 ," 88,000.00 ",3,Casas en Santiago | SE VENDE CASA EN SANTIAGO CENTRO
19344594,Casas,Barrio Colon,2,18,4,2021,4/18/2021, 107.00 ," 1,093.45 "," 117,000.00 ",3,Casas en Barrio Colón | Casa en Venta Islas de Montelimar
19150738,Casas,La Chorrera,2,24,3,2021,3/24/2021, 107.00 ," 1,112.14 "," 119,000.00 ",3,Casas en La Chorrera | Casa en venta en La Chorrera. Dp 21-6037
18677209,Casas,Barrio Colon,2,31,1,2021,1/31/2021, 107.00 ," 1,168.22 "," 125,000.00 ",3,Casas en Barrio Colón | Buen precio vendo **casa en Montelimar** con acceso directo de la autopista
18906942,Casas,Barrio Colon,2,28,2,2021,2/28/2021, 107.00 ," 1,168.22 "," 125,000.00 ",3,Casas en Barrio Colón | Se Vende o Alquila Casa en Gran Reserva de Montelimar
19045378,Casas,Barrio Balboa,2,20,3,2021,3/20/2021, 107.00 ," 1,168.22 "," 125,000.00 ",3,Casas en Barrio Balboa | Venta o Alquiler de Residencia
19635989,Casas,La Chorrera,2,1,6,2021,6/1/2021, 107.00 ," 1,168.22 "," 125,000.00 ",3,"Casas en La Chorrera | CASA EN GRAN RESERVA MONTELIMAR 200m2 DE TERRENO, CHORRERA"
19146778,Apartamentos,Playas,2,24,3,2021,3/24/2021, 107.00 ," 1,214.95 "," 130,000.00 ",2,"Apartamentos en Playas | GANGA, EXCELENTE OPORTUNIDAD DE APARTAMENTO EN AREA DE PLAYA"
19631922,Apartamentos,Villa de las Fuentes,2,24,5,2021,5/24/2021, 107.00 ," 1,355.14 "," 145,000.00 ",2,"Apartamentos en Villa de las Fuentes | VENTA PH CRYSTAL HILLS, Vista a la Ciudad"
19720156,Apartamentos,Villa de las Fuentes,2,3,6,2021,6/3/2021, 107.00 ," 1,392.52 "," 149,000.00 ",2,Apartamentos en Villa de las Fuentes | Apartamento de 2 recámaras y 2 estacionamientos en Villa de las fuentes
19730691,Apartamentos,Villa de las Fuentes,2,4,6,2021,6/4/2021, 107.00 ," 1,401.86 "," 150,000.00 ",2,"Apartamentos en Villa de las Fuentes | VENTA PH CRYSTAL HILLS, Vista a la Ciudad"
19733830,Casas,Balboa,2,5,6,2021,6/5/2021, 107.00 ," 1,401.86 "," 150,000.00 ",3,Casas en Balboa | LA CHORRERA / GRAN RESERVA DE MONTELIMAR / 3 RECAMARAS / 200 M2
19730706,Apartamentos,Villa de las Fuentes,2,4,6,2021,6/4/2021, 107.00 ," 1,439.25 "," 154,000.00 ",2,"Apartamentos en Villa de las Fuentes | Crystal Hills. 107mts 2r 2b cbe 2est $154,000.00neg"
19490312,Apartamentos,Villa de las Fuentes,2,6,5,2021,5/6/2021, 107.00 ," 1,443.92 "," 154,500.00 ",2,Apartamentos en Villa de las Fuentes | PH Crystal Hills
19001827,Apartamentos,Hato Pintado,2,8,3,2021,3/8/2021, 107.00 ," 1,476.63 "," 158,000.00 ",2,Apartamentos en Hato Pintado | SE VENDE APARTAMENTO EN PH SKY LEVEL
19006220,Apartamentos,Coco del Mar,2,8,3,2021,3/8/2021, 107.00 ," 1,574.76 "," 168,500.00 ",2,"Apartamentos en Coco del Mar | Vendo apartamento, 2 Recamaras, en Coco del Mar, VA"
19455966,Apartamentos,Via Argentina,3,2,5,2021,5/2/2021, 107.00 ," 1,588.78 "," 170,000.00 ",3,"Apartamentos en Vía Argentina | Venta: 3 recámaras en PH Le Baron II, El Cangrejo"
19455967,Apartamentos,Via Argentina,3,2,5,2021,5/2/2021, 107.00 ," 1,588.78 "," 170,000.00 ",3,"Apartamentos en Vía Argentina | Venta: 3 recámaras en Le Baron, El Cangrejo"
16721458,Apartamentos,San Francisco,2,7,2,2021,2/7/2021, 107.00 ," 1,616.82 "," 173,000.00 ",3,"Apartamentos en San Francisco | ID 2500 PISO ALTO, 2 PARKINGS, DEPOSITO, BALCON"
19498150,Apartamentos,Punta Pacifica,2,6,5,2021,5/6/2021, 107.00 ," 1,635.51 "," 175,000.00 ",2,"Apartamentos en Punta Pacífica | VENDO APARTAMENTO EN PUNTA PACIFICA, 2 RECAMARAS, 107M2, AMOBLADO."
18400104,Apartamentos,Miraflores,2,7,1,2021,1/7/2021, 107.00 ," 1,682.24 "," 180,000.00 ",3,Apartamentos en Miraflores | Vendo Excelente Apto - Espacioso y céntrico
18538991,Apartamentos,San Miguelito,3,15,1,2021,1/15/2021, 107.00 ," 1,775.70 "," 190,000.00 ",3,Apartamentos en San Miguelito | APARTAMENTO EN PH ROKAS CONDADO DEL REY.
17463000,Apartamentos,Carrasquilla,2,28,4,2021,4/28/2021, 107.00 ," 2,009.34 "," 215,000.00 ",3,Apartamentos en Carrasquilla | venta de apartamento en Carrasquilla vista Parque Omar
19033771,Apartamentos,Bella Vista,2,11,3,2021,3/11/2021, 107.00 ," 2,102.80 "," 225,000.00 ",3,Apartamentos en Bella Vista | Venta de apartamento nuevo en Bella Vista ID A.A.
19471737,Apartamentos,El Cangrejo,1.5,4,5,2021,5/4/2021, 107.00 ," 2,149.53 "," 230,000.00 ",1,"Apartamentos en El Cangrejo | ALQUILER & VENTA, DEPARTAMENTO CON MUEBLES ITALIANOS, SOLO LLEVE SUS MALETAS"
17672916,Apartamentos,Avenida Balboa,2,1,6,2021,6/1/2021, 107.00 ," 2,168.22 "," 232,000.00 ",3,Apartamentos en Avenida Balboa | A estrenar en Bella Vista - cerca al Riba smith- 3 hab
19726447,Apartamentos,Bella Vista,2,4,6,2021,6/4/2021, 107.00 ," 2,196.26 "," 235,000.00 ",3,"Apartamentos en Bella Vista | PH. Altamira Residence, Bella Vista, Venta"
14663785,Apartamentos,Avenida Balboa,2,9,9,2019,9/9/2019, 107.00 ," 2,252.33 "," 241,000.00 ",2,Apartamentos en Avenida Balboa | Se Vende Apartamento - PH Green View - Vista Directo al Mar 
18183482,Apartamentos,Anton,2,3,12,2020,12/3/2020, 107.00 ," 2,289.71 "," 245,000.00 ",2,Apartamentos en Antón | Venta de Apartamento
16729008,Apartamentos,Veracruz,1.5,30,7,2020,7/30/2020, 107.00 ," 2,429.90 "," 260,000.00 ",1,Apartamentos en Veracruz | Se vende apartamento en Casa Bonita $ 260.000
14605713,Apartamentos,Costa del Este,1.5,6,6,2019,6/6/2019, 107.00 ," 2,523.36 "," 270,000.00 ",1,Apartamentos en Costa del Este | Riverside - Costa del Este - Hermoso Apartamento
16081272,Apartamentos,Albrook,2.5,18,12,2020,12/18/2020, 107.00 ," 2,710.28 "," 290,000.00 ",2,"Apartamentos en Albrook | Vendo para estrenar Embassy Village 2Rec/2.5Ba, Balcones"
18251193,Apartamentos,Rio Hato,1,11,12,2020,12/11/2020, 107.00 ," 2,794.39 "," 299,000.00 ",1,Apartamentos en Río Hato | Apartamento en Venta Buenaventura PP20-10354
19493501,Apartamentos,Rio Hato,1,6,5,2021,5/6/2021, 107.00 ," 2,794.39 "," 299,000.00 ",1,Apartamentos en Río Hato | Venta de Apartamento en Buenaventura CUR 20-10354
19501351,Apartamentos,Rio Hato,1,7,5,2021,5/7/2021, 107.00 ," 2,794.39 "," 299,000.00 ",1,Apartamentos en Río Hato | Apartamento en la Playa (Buenaventura) en Venta EP20-10354
19560524,Apartamentos,Rio Hato,1,14,5,2021,5/14/2021, 107.00 ," 2,794.39 "," 299,000.00 ",1,Apartamentos en Río Hato | Venta de Apartamento en Buenaventura CUR 20-10354
19613405,Apartamentos,Rio Hato,1,21,5,2021,5/21/2021, 107.00 ," 2,794.39 "," 299,000.00 ",1,Apartamentos en Río Hato | Venta de Apartamento en Buenaventura 20-10354 CUR
19106258,Apartamentos,Bella Vista,2.5,19,3,2021,3/19/2021, 107.00 ," 2,803.73 "," 300,000.00 ",2,Apartamentos en Bella Vista | VENTA - APARTAMENTO EN GREEN VIEW
19613507,Apartamentos,Rio Hato,2,21,5,2021,5/21/2021, 107.00 ," 2,850.46 "," 305,000.00 ",3,Apartamentos en Río Hato | Venta de Apartamento en Playa Blanca 21-9550 CUR
19559263,Apartamentos,Santa Maria,2.5,14,5,2021,5/14/2021, 107.00 ," 2,932.60 "," 313,789.00 ",3,Apartamentos en Santa María | Se vende apartamento en Santa Maria 21-4597 VC #panama
19602742,Apartamentos,Bella Vista,3,20,5,2021,5/20/2021, 107.00 ," 3,971.96 "," 425,000.00 ",2,Apartamentos en Bella Vista | PH GREEN VIEW / BELLA VISTA / 107 m2 CONST / 2 REC / 2 B / BALCÓN
19036278,Apartamentos,Betania,2,11,3,2021,3/11/2021, 107.00 ," 1,448.59 "," 155,000.00 ",4,"Apartamentos en Betania | Vendo Apartamento en Villa Caceres plaza, CG 216212"
19514652,Casas,Costa Verde,2,10,5,2021,5/10/2021, 106.00 , 693.39 ," 73,500.00 ",3,Casas en Costa Verde | Remato Casa en Montelimar
19316350,Casas,Balboa,2,15,4,2021,4/15/2021, 106.00 , 773.58 ," 82,000.00 ",3,Casas en Balboa | SEA CONFIABLE VENDE CASA EN MONTELIMAR CHORRERA - 3714211
17446200,Casas,Costa Verde,2,12,10,2020,10/12/2020, 106.00 , 801.88 ," 85,000.00 ",3,"Casas en Costa Verde | VENTA DE CASA MONTELIMAR - CHORRERA 85,500"
19575755,Casas,Santiago,2,17,5,2021,5/17/2021, 106.00 , 801.88 ," 85,000.00 ",3,Casas en Santiago | Venta de Casa
19721312,Casas,Dolega,2,3,6,2021,6/3/2021, 106.00 , 933.96 ," 99,000.00 ",2,Casas en Dolega | Venta de Casa en Algarrobos-Chiriquí FS
19589207,Apartamentos,Rio Abajo,2,18,5,2021,5/18/2021, 106.00 , 990.56 ," 105,000.00 ",4,Apartamentos en Río Abajo | Venta de Apto super espacioso y bonito
17920862,Casas,Vacamonte,2,10,11,2020,11/10/2020, 106.00 ," 1,037.73 "," 110,000.00 ",3,Casas en Vacamonte | VENTA CASA LAS OLAS DE PLAYA DORADA (GS)
18626127,Apartamentos,Villa de las Fuentes,2,25,1,2021,1/25/2021, 106.00 ," 1,273.58 "," 135,000.00 ",2,"Apartamentos en Villa de las Fuentes | Se vende hermoso y céntrico apartamento en el área de Villa la Fuente, a pasos de El Dorado"
19613136,Apartamentos,Playas,2,21,5,2021,5/21/2021, 106.00 ," 1,311.32 "," 139,000.00 ",2,"Apartamentos en Playas | REMATO EXCELENTE OPORTUNIDAD EN PLAYA BLANCA || $139,000"
18910770,Casas,San Antonio,2,25,2,2021,2/25/2021, 106.00 ," 1,377.35 "," 146,000.00 ",3,Casas en San Antonio | Venta Casa San Antonio
18505486,Apartamentos,Rio Hato,2,12,1,2021,1/12/2021, 106.00 ," 1,415.09 "," 150,000.00 ",2,"Apartamentos en Río Hato | Venta: 2 recámaras en Villa Azul, Playa Blanca"
18305317,Apartamentos,Obarrio,1,15,12,2020,12/15/2020, 106.00 ," 1,415.09 "," 150,000.00 ",2,Apartamentos en Obarrio | Apartamento en Obarrio
18705219,Apartamentos,Punta Pacifica,2,20,4,2021,4/20/2021, 106.00 ," 1,500.00 "," 159,000.00 ",3,Apartamentos en Punta Pacífica | Apartamento en venta en Punta Pacífica PH Pacific Wind YMW
19138920,Apartamentos,Punta Pacifica,2,23,3,2021,3/23/2021, 106.00 ," 1,500.00 "," 159,000.00 ",3,"Apartamentos en Punta Pacífica | Venta de Apartamento de 106 m2 en PH Pacific Wind, Punta Pacífica 21-5267"
19520035,Apartamentos,Punta Pacifica,2,10,5,2021,5/10/2021, 106.00 ," 1,500.00 "," 159,000.00 ",3,Apartamentos en Punta Pacífica | Venta de apartamento en Punta Pacífica AGG
19528632,Apartamentos,Punta Pacifica,2,11,5,2021,5/11/2021, 106.00 ," 1,500.00 "," 159,000.00 ",3,Apartamentos en Punta Pacífica | Apartamento en venta Punta Pacifica CP
19528992,Apartamentos,Punta Pacifica,2,11,5,2021,5/11/2021, 106.00 ," 1,500.00 "," 159,000.00 ",3,Apartamentos en Punta Pacífica | Apartamento en Venta en PACIFIC WIND Punta Pacífica JG
19712118,Apartamentos,Punta Pacifica,2,2,6,2021,6/2/2021, 106.00 ," 1,500.00 "," 159,000.00 ",3,Apartamentos en Punta Pacífica | APARTAMENTO EN VENTA EN PUNTA PACIFICA RQM 21-5267
18931929,Apartamentos,Condado del Rey,3,28,2,2021,2/28/2021, 106.00 ," 1,509.43 "," 160,000.00 ",2,Apartamentos en Condado del Rey | Vendo P.h Las Rokas al mejor precio del mercado
19194776,Apartamentos,Condado del Rey,3,30,3,2021,3/30/2021, 106.00 ," 1,509.43 "," 160,000.00 ",3,"Apartamentos en Condado del Rey | Venta de Apartamento de 106 m2 en PH Rokas, Condado del Rey 20-2078"
19418035,Apartamentos,Punta Pacifica,2,20,5,2021,5/20/2021, 106.00 ," 1,509.43 "," 160,000.00 ",3,Apartamentos en Punta Pacífica | Pacific Wind Torre 2000
19548337,Apartamentos,Condado del Rey,3,13,5,2021,5/13/2021, 106.00 ," 1,509.43 "," 160,000.00 ",2,Apartamentos en Condado del Rey | Apartamento a estrenar en venta condado del Rey Rokas #20-2102 lcv2
19702524,Apartamentos,Condado del Rey,2,1,6,2021,6/1/2021, 106.00 ," 1,509.43 "," 160,000.00 ",3,Apartamentos en Condado del Rey | Venta de Apartamento en Rokas 21-10819EL
19702554,Apartamentos,Condado del Rey,2.5,1,6,2021,6/1/2021, 106.00 ," 1,509.43 "," 160,000.00 ",2,Apartamentos en Condado del Rey | Venta de Apartamento en Condado del Rey 21-10819 OC
19219198,Apartamentos,El Cangrejo,2,3,4,2021,4/3/2021, 106.00 ," 1,556.60 "," 165,000.00 ",2,Apartamentos en El Cangrejo | Apartamento en venta en El Cangrejo. Dp 21-2696
19467860,Apartamentos,Punta Pacifica,2,3,5,2021,5/3/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Punta Pacífica | Venta de Apartamento en Punta Pacifica MCD 21-5267
19522284,Apartamentos,Punta Pacifica,2,10,5,2021,5/10/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Punta Pacífica | Venta de Apartamento en Punta Pacifica MCD 21-5267
19523549,Apartamentos,Punta Pacifica,2,10,5,2021,5/10/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Punta Pacífica | Apartamento en venta en Punta Pacifica 21-9867 MMC
19533544,Apartamentos,Punta Pacifica,2,11,5,2021,5/11/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Punta Pacífica | Venta de Apartamento en Punta Pacifica MCD 21-5267
19564302,Apartamentos,Punta Pacifica,2,15,5,2021,5/15/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Punta Pacífica | Venta apartamento en Punta Pacifica DCD21-9867
19711648,Apartamentos,Condado del Rey,2,2,6,2021,6/2/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Condado del Rey | ROKAS TORRE 7
19716386,Apartamentos,Punta Pacifica,2,2,6,2021,6/2/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Apartamentos en Punta Pacífica | Venta de apartamento en Punta Pacifica PAG
19686178,Casas,Puerto Caimito,2,30,5,2021,5/30/2021, 106.00 ," 1,556.60 "," 165,000.00 ",3,Casas en Puerto Caimito | Residencia en Vista Mar La Chorrera
19037500,Apartamentos,Hato Pintado,2,1,4,2021,4/1/2021, 106.00 ," 1,650.94 "," 175,000.00 ",3,Apartamentos en Hato Pintado | VENDO APARTAMENTO EN HATO PINTADO
19353000,Apartamentos,San Francisco,2,14,5,2021,5/14/2021, 106.00 ," 1,650.94 "," 175,000.00 ",3,Apartamentos en San Francisco | VENDO APARTAMENTO EN HATO PINTADO
19650334,Apartamentos,San Francisco,2,26,5,2021,5/26/2021, 106.00 ," 1,650.94 "," 175,000.00 ",3,Apartamentos en San Francisco | PH TERRAMAR OFERTA POR DEBAJO DE AVALUO
19650509,Apartamentos,San Francisco,2,26,5,2021,5/26/2021, 106.00 ," 1,650.94 "," 175,000.00 ",3,Apartamentos en San Francisco | PH TERRAMAR OFERTA POR DEBAJO DE AVALUO
19730223,Apartamentos,San Francisco,2,4,6,2021,6/4/2021, 106.00 ," 1,650.94 "," 175,000.00 ",3,Apartamentos en San Francisco | PH TERRAMAR OFERTA POR DEBAJO DE AVALUO
18594339,Apartamentos,San Francisco,2,21,1,2021,1/21/2021, 106.00 ," 1,679.24 "," 178,000.00 ",3,Apartamentos en San Francisco | EXCELENTE OPORTUNIDAD - APARTAMENTO EN SAN FRANCISCO PH TERRAMAR 3R 2 B
19189378,Apartamentos,Condado del Rey,3,29,3,2021,3/29/2021, 106.00 ," 1,688.67 "," 179,000.00 ",3,Apartamentos en Condado del Rey | 106m2! PH ROKAS - Condado del Rey - Apartamento en Venta
17980073,Apartamentos,San Francisco,2,15,11,2020,11/15/2020, 106.00 ," 1,698.11 "," 180,000.00 ",3,"Apartamentos en San Francisco | Apartamento en venta Terramar, San Francisco. Ganga."
18168129,Apartamentos,Ciudad de Panama,2,2,12,2020,12/2/2020, 106.00 ," 1,698.11 "," 180,000.00 ",3,Apartamentos en Ciudad de Panamá | Se Vende Apartamento Amoblado en San Francisco.
18762724,Apartamentos,San Francisco,2,28,5,2021,5/28/2021, 106.00 ," 1,698.11 "," 180,000.00 ",2,"Apartamentos en San Francisco | VENTA 2REC, L-BLANCA, SFRANCISCO BAY"
19549433,Apartamentos,Coco del Mar,2,13,5,2021,5/13/2021, 106.00 ," 1,698.11 "," 180,000.00 ",2,Apartamentos en Coco del Mar | Vendo Apartamento - Coco del Mar
19293091,Apartamentos,Tumba Muerto,2.5,12,4,2021,4/12/2021, 106.00 ," 1,745.28 "," 185,000.00 ",3,Apartamentos en Tumba Muerto | PH ROKAS / CONDADO DEL REY / VENTA
19307479,Apartamentos,Ancon,2,14,4,2021,4/14/2021, 106.00 ," 1,745.28 "," 185,000.00 ",3,"Apartamentos en Ancón | 106m2 3r 2b cbe 2P $185,000"
19706348,Apartamentos,San Francisco,2,1,6,2021,6/1/2021, 106.00 ," 1,745.28 "," 185,000.00 ",2,"Apartamentos en San Francisco | SAN FRANCISCO, PH TERRAMAR $185,000 106MTS 2RECAMARAS REMODELADO VISTA CIUDAD"
19513975,Apartamentos,San Francisco,2,9,5,2021,5/9/2021, 106.00 ," 1,773.58 "," 188,000.00 ",2,Apartamentos en San Francisco | Se vende apartamento San Francisco PH Waterview LH
17695410,Apartamentos,San Francisco,2,17,5,2021,5/17/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | VENTA APARTAMENTO PH WATERVIEW AV ISRAEL
19374428,Apartamentos,San Francisco,2,21,4,2021,4/21/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | Venta lindo apartamento en piso alto DCD21-675
19429281,Apartamentos,San Francisco,2,28,4,2021,4/28/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | Venta lindo apartamento en piso alto DCD21-675
19435794,Apartamentos,San Francisco,2,29,4,2021,4/29/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | Venta Apartamento 106 mts. San Francisco GM 21-675
19484054,Apartamentos,San Francisco,2,5,5,2021,5/5/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | Venta lindo apartamento en piso alto DCD21-675
19499228,Apartamentos,Punta Pacifica,2,7,5,2021,5/7/2021, 106.00 ," 1,792.45 "," 190,000.00 ",3,Apartamentos en Punta Pacífica | Venta de Apartamento en Punta Pacifica OLLU2692
19524558,Apartamentos,San Francisco,2,10,5,2021,5/10/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | OPORTUNIDAD! APARTAMENTO BIEN UBICADO Y REMODELADO! MPC1970
19590406,Apartamentos,San Francisco,2,18,5,2021,5/18/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | Apartamento bien ubicado y remodelado.PS1970
19699920,Apartamentos,San Francisco,2,1,6,2021,6/1/2021, 106.00 ," 1,792.45 "," 190,000.00 ",2,Apartamentos en San Francisco | Se vende apartamento en Ph Waterview Via Israel remodelado
19476990,Apartamentos,San Francisco,2,4,5,2021,5/4/2021, 106.00 ," 1,839.62 "," 195,000.00 ",3,Apartamentos en San Francisco | Venta apartamento San Francisco ID 7264
19195588,Apartamentos,San Francisco,2,30,3,2021,3/30/2021, 106.00 ," 1,867.92 "," 198,000.00 ",2,"Apartamentos en San Francisco | Venta de Apartamento de 106 m2 en PH Waterview, San Francisco 21-7589"
17838635,Apartamentos,Hato Pintado,2,3,11,2020,11/3/2020, 106.00 ," 1,877.35 "," 199,000.00 ",3,Apartamentos en Hato Pintado | VICTORIA HILLS | APARTAMENTO EN VENTA | HATO PINTADO
18087882,Apartamentos,Condado del Rey,3,24,11,2020,11/24/2020, 106.00 ," 2,122.64 "," 225,000.00 ",3,"Apartamentos en Condado del Rey | VENDO APARTAMENTO DE 3 RECÁMARAS EN $225,000 #112"
18923947,Apartamentos,Bella Vista,2,27,2,2021,2/27/2021, 106.00 ," 2,122.64 "," 225,000.00 ",3,Apartamentos en Bella Vista | Apartamento en Venta Bellavista PP21-2866
19334097,Apartamentos,Condado del Rey,2,16,4,2021,4/16/2021, 106.00 ," 2,122.64 "," 225,000.00 ",3,Apartamentos en Condado del Rey | D2723GRR Apartamento Venta Condado del Rey
19566319,Apartamentos,Bella Vista,2,15,5,2021,5/15/2021, 106.00 ," 2,122.64 "," 225,000.00 ",3,Apartamentos en Bella Vista | Venta de apartamento en Bellavista
18923939,Apartamentos,Costa del Este,2,27,2,2021,2/27/2021, 106.00 ," 2,169.81 "," 230,000.00 ",2,Apartamentos en Costa del Este | Apartamento en Venta Costa del Este PP21-3474
